basin_id,obs_start,obs_end,obs_duration_days,num_subperiods,obs_valid_hours,fault_count,fault_total_hours,fault_rate_pct,max_fault_hours,mean_fault_hours,median_fault_hours,p90_fault_hours,p95_fault_hours,p99_fault_hours,fault_lengths_hours
05484650,2007-10-01T06:00:00,2024-12-31T23:00:00,6301.8,1,151242,1749,3028,2.002,168,1.73,1.0,2.0,2.0,6.52,1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;2;2;2;1;1;1;1;1;1;2;1;3;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;4;2;1;2;3;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;1;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;96;1;1;3;1;1;2;1;3;1;1;1;1;1;1;1;1;1;3;2;2;1;1;1;1;1;48;2;24;1;1;1;1;1;1;1;2;2;1;1;2;48;1;1;1;168;72;1;1;3;1;4;99;3;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;3;1;3;1;1;1;1;1;3;6;3;1;1;1;1;1;2;1;1;1;2;1;2;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;96;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;1;1;1;1;3;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;4;1;1;2;1;2;1;1;1;2;1;1;1;1;1;2;2;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;4;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;72;24;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;1;1;2;1;3;1;1;2;1;1;1;1;2;1;1;1;1;1;1;2;4;1;1;1;1;1;1;1;1;2;1;2;1;2;1;1;1;1;1;1;2;1;1;1;3;4;7;6;3;1;1;1;1;1;1;1;3;2;6;1;2;1;1;1;3;2;1;1;1;1;1;3;1;1;2;1;3;2;1;2;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;63;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;1;2;1;1;1;2;1;1;101;1;3;1;2;1;1;1;17;1;2;1;3;1;1;1;1;1;1;1;3;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;3;1;2;1;1;1;1;39;1;1;2;1;1;23;1;1;1;1;2;1;2;2;3;3;1;14;2;1;1;1;1;2;1;2;1;3
05484800,2007-10-01T06:00:00,2024-12-31T23:00:00,6301.8,1,151242,552,2232,1.476,120,4.04,1.0,4.0,23.0,48.0,2;1;1;1;3;1;1;1;1;1;3;1;1;2;1;3;3;2;1;3;12;3;1;1;4;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;4;2;7;4;6;16;23;18;4;23;18;4;23;23;23;18;4;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;2;2;1;1;1;48;1;1;120;48;96;1;1;1;1;48;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;3;2;24;1;1;1;2;1;1;1;1;1;1;1;72;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;3;1;1;48;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;2;24;1;2;1;1;2;1;1;1;1;2;1;1;2;1;2;1;1;1;1;1;1;1;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;2;1;2;2;2;2;1;3;1;1;3;1;1;1;2;1;1;4;1;1;1;2;1;96;1;1;1;3;1;4;1;2;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;3;1;1;1;2;1;1;3;15;1;1;9;105;32;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;1;4;1;4;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;3;1;1;2;1;1;6;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;4;2;1;1;2;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;5;1;1;1;1;1;1
05484900,2007-10-01T06:00:00,2024-12-31T23:00:00,6301.8,1,151242,622,1427,0.944,189,2.29,1.0,2.0,3.95,24.0,1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;3;1;1;1;1;1;1;1;2;24;1;1;1;1;1;1;1;1;1;1;48;2;1;1;1;1;2;2;2;1;1;2;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;2;2;1;1;1;2;1;1;2;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;4;1;1;120;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;48;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;2;1;1;1;2;1;3;2;2;3;1;2;5;5;4;1;1;1;1;2;24;14;9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;5;2;7;2;1;12;1;2;7;6;3;15;189;84;1;1;1;2;1;3;1;2;1;1;1;1;1;7;8;1;2;1;1;1;1;2;1;1;1;5;1;7;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;3;1;2;1;1;1;1;1;1;2;1;1;11;2;1;3;1;1;1;1;1;25;1;1;5;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;2;2;1;1;2;5;1;1;4;3;1;1;1;1;1;4;1;2;1;3;1;1;1;1;3;1;4;1;1;3;2;1;1;1;1;1;2;1;1;1;2;2;12;1;2;2;1;1;1;1;4;2;1
05485500,2007-10-01T06:00:00,2024-12-31T23:00:00,6301.8,1,151242,262,658,0.435,120,2.51,1.0,2.0,2.0,48.0,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;1;1;1;1;48;4;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;5;1;1;1;1;1;1;2;2;3;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;48;1;1;1;1;1;1;1;3;2;1;6;24;1;1;2;1;120;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;93;1;23;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1
05485605,2007-10-01T06:00:00,2024-12-31T23:00:00,6301.8,1,151242,286,1115,0.737,360,3.9,1.0,2.0,4.0,65.2,2;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;72;24;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;360;4;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;5;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;24;1;5;1;1;1;1;1;1;1;48;2;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;48;1;1;1;1;1;1;1;1;1;1;2;1;4;2;1;1;1;1;1;1;8;1;1;1;1;1;1;1;1;1;2;3;64;1;33;1;1;2;1;1;1;2;2;1;1;2;1;1;1;2;1;1;1;1;1;1;4;1;1;1;1;1;5;1;1;1;1;1;2;5;3;1;2;96;1;1;1;1;1;1;1
05485640,2007-10-01T06:00:00,2024-12-31T23:00:00,6301.8,1,151242,302,1101,0.728,504,3.65,1.0,3.0,5.0,24.0,1;1;1;1;1;1;1;1;1;1;1;1;3;2;1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;7;4;1;1;2;2;1;1;4;1;1;6;5;11;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;4;1;2;1;1;1;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;2;1;24;1;1;1;2;2;1;1;2;5;1;2;24;1;1;1;2;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;3;1;3;1;1;1;1;2;1;2;3;1;1;1;1;1;1;1;1;1;1;1;1;3;1;504;1;1;1;3;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;2;1;7;1;9;3;1;16;2;2;4;1;6;2;14;1;17;2;1;1;3;13;1;1;1;1;1;1;1;1;1;1;4;43;1;1;1;1;2;1;2;3;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;25;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1
05486000,2007-10-01T06:00:00,2024-12-31T23:00:00,6301.8,1,151242,360,1474,0.975,192,4.09,1.0,3.0,17.15,57.84,1;24;1;1;1;1;3;1;1;1;1;1;48;24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;4;1;1;1;1;1;1;1;1;2;48;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;3;1;1;1;3;1;1;2;1;2;1;5;3;1;1;1;2;1;2;1;1;1;1;1;1;2;3;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;1;1;1;1;2;2;1;1;1;1;3;1;3;1;2;1;96;48;1;1;1;1;1;1;1;1;1;3;2;1;1;2;3;1;144;72;1;24;1;1;24;192;24;48;1;1;1;2;2;1;1;1;1;2;1;1;1;1;1;2;1;1;2;3;1;1;1;1;2;1;1;3;2;1;1;3;2;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;4;1;1;1;1;1;1;1;1;1;2;24;24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;12;5;7;15;1;1;1;2;2;1;2;8;3;2;35;1;1;1;1;1;1;1;1;1;1;17;1;1;1;9;3;1;1;1;1;1;1;1;1;1;1;1;4;2;1;2;1;1;1;1;2;3;1;1;1;1;2;2;1;1;25;20;16;1;1;2;1;2;2;1;1;1;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
05486490,2007-10-01T06:00:00,2024-12-31T23:00:00,6301.8,1,151242,557,2118,1.4,168,3.8,1.0,3.0,8.4,72.0,1;1;1;3;10;1;48;1;8;1;1;3;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;1;1;1;3;1;1;2;1;1;1;2;1;2;1;1;1;3;1;1;3;1;1;72;1;2;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;3;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;48;1;1;168;4;1;1;1;1;1;1;2;1;1;2;2;1;1;24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;48;2;48;2;1;1;3;1;2;1;1;1;1;1;1;2;2;2;1;1;1;2;1;1;1;2;1;2;2;1;1;1;1;3;1;1;1;2;1;1;3;1;1;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;48;48;1;1;1;24;1;4;2;1;1;24;24;24;24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;2;1;2;2;1;1;1;1;1;2;72;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;2;1;1;2;1;2;1;1;2;2;3;1;5;1;1;120;2;72;1;24;24;168;1;1;2;1;1;1;3;1;2;1;1;1;2;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;3;1;1;1;1;72;6;48;48;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;24;1;1;1;1;1;1;1;1;15;4;1;1;1;1;1;1;1;1;1;1;4;1;1;61;1;1;1;1;2;1;1;2;3;2;2;1;3;2;1;1;3;1;1;2;4;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;2;1;1;1;1;1;15;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1
05487470,2007-10-01T06:00:00,2024-12-31T23:00:00,6301.8,1,151242,602,1505,0.995,120,2.5,1.0,2.9,4.0,47.77,1;2;1;2;1;1;1;1;5;1;1;2;7;1;1;2;1;1;1;1;1;2;1;1;3;1;2;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;11;2;1;1;1;1;1;1;1;1;1;1;1;1;3;5;1;1;1;1;1;3;1;1;1;1;1;24;1;120;1;1;1;1;1;2;1;2;1;1;1;1;4;2;1;1;1;48;1;1;2;2;1;1;1;1;1;2;1;2;2;1;3;2;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;3;1;1;1;1;2;1;1;1;1;3;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;1;2;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;4;24;1;1;1;120;24;3;1;1;1;1;1;1;2;1;1;1;1;1;1;1;3;1;1;3;1;1;2;1;2;1;1;1;1;1;2;1;1;1;1;3;25;1;1;1;1;1;1;1;1;1;1;2;24;1;1;2;24;48;1;24;1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;2;48;1;3;2;73;1;1;1;1;1;1;3;1;4;3;4;2;1;1;1;3;2;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;4;1;2;1;3;1;2;3;1;1;1;2;3;1;2;7;1;1;2;11;22;6;5;1;1;1;3;1;1;1;1;1;1;2;1;1;1;1;2;1;3;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;2;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;54;1;1;2;1;2;1;1;1;1;2;1;2;1;1;2;1;1;1;1;3;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;4;4;1;1;1;1;2;1;2;3;1;1;1;1;1;1;1;3;2;3;1;1;1;3;1;1;1;1;1;1;1;1;1;2;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;3;2;2;1;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1
05487980,2007-10-01T06:00:00,2024-12-31T23:00:00,6301.8,1,151242,474,3889,2.571,240,8.2,1.0,13.7,48.0,144.0,1;1;2;1;2;1;1;1;1;25;1;3;1;1;1;1;2;1;1;1;1;1;1;1;1;3;1;1;2;1;1;3;1;2;1;1;1;1;1;1;1;144;1;1;2;1;1;1;1;3;2;1;1;2;1;1;1;1;1;1;72;1;48;1;1;1;4;2;1;1;3;2;2;2;2;2;2;3;1;1;1;2;2;1;48;1;1;2;2;2;1;1;2;1;1;1;2;1;1;1;1;1;1;1;3;1;1;1;144;48;96;72;2;2;4;1;1;1;1;1;1;2;2;2;1;5;1;1;1;96;1;2;1;1;48;3;48;1;72;1;1;1;1;1;1;1;2;1;1;1;1;4;3;1;1;1;3;1;1;1;1;2;1;1;1;24;1;2;1;2;1;1;1;3;2;3;1;96;3;3;3;48;48;144;1;48;2;1;1;1;1;24;1;48;2;2;96;1;2;1;97;1;1;1;48;2;1;1;1;2;1;1;2;1;1;48;1;1;2;4;2;1;72;96;1;48;72;96;1;240;192;1;3;2;1;1;1;1;2;1;1;3;1;1;1;1;3;3;1;1;1;2;2;2;1;5;3;48;1;1;1;48;4;1;1;1;1;24;2;2;3;24;4;48;1;1;1;24;48;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;48;1;1;2;1;2;3;1;1;1;1;2;1;1;1;1;2;1;1;1;2;1;2;3;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;3;2;1;1;1;1;4;1;2;1;4;3;1;1;1;2;2;5;1;1;2;3;1;2;1;1;1;1;1;1;1;1;2;1;2;11;1;1;1;1;1;1;2;1;3;4;10;1;17;14;1;1;9;2;26;6;6;12;4;161;1;1;1;1;1;1;1;1;2;1;4;1;2;1;1;1;1;1;1;1;1;2;1;1;30;1;17;3;3;1;1;3;1;13;1;4;1;1;1;3;1;1;2;1;2;1;3;8;5;39;1;2;15;8;3;9;1;1;1;1;1;2;1;4;1;1;1;1;2;1;1;1
